station_id,date,time_utc,lat,lng,rainfall,temp,temp_max,temp_min,state,url_hash
JALALABAD_ARG,24-Aug-2014,21:00:00,30.6,74.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
SAMANA,24-Aug-2014,21:00:00,30.2,76.2,0,27.9,,,22,ce39181973f7c5feaedf13289ca65bf3
AUR_PHAMBRA ROAD,24-Aug-2014,21:00:00,31,76,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
RAIKOT,24-Aug-2014,21:00:00,30.6,75.6,0,26.4,,,22,ce39181973f7c5feaedf13289ca65bf3
RAJPURA,24-Aug-2014,21:00:00,30.4,76.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
PATHANKOT,24-Aug-2014,21:00:00,32.3,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
PHILLAUR,24-Aug-2014,21:00:00,31.2,75.8,0,26.9,,,22,ce39181973f7c5feaedf13289ca65bf3
NAKODAR,24-Aug-2014,21:00:00,31.1,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
JALALABAD_ARG,24-Aug-2014,20:00:00,30.6,74.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
DAYALPURA,24-Aug-2014,20:00:00,30,76.9,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
CHAMKAUR SAHIB,24-Aug-2014,20:00:00,30.8,76.5,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
BARNALA,24-Aug-2014,20:00:00,30.2,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
AUR_PHAMBRA ROAD,24-Aug-2014,20:00:00,31,76,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
AJNALA_AMRITSAR,24-Aug-2014,20:00:00,31.9,74.9,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
ADAMPUR,24-Aug-2014,20:00:00,31.4,75.7,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
MAHURANA,24-Aug-2014,20:00:00,30.5,76,0,26.6,,,22,ce39181973f7c5feaedf13289ca65bf3
MUKERIAN,24-Aug-2014,20:00:00,31.9,75.3,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
NABHA,24-Aug-2014,20:00:00,30.4,76.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
KHANNA,24-Aug-2014,20:00:00,30.7,76.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
SAMANA,24-Aug-2014,20:00:00,30.2,76.2,0,27.6,,,22,ce39181973f7c5feaedf13289ca65bf3
RAIKOT,24-Aug-2014,20:00:00,30.6,75.6,0,27,,,22,ce39181973f7c5feaedf13289ca65bf3
RAJPURA,24-Aug-2014,20:00:00,30.4,76.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
PATHANKOT,24-Aug-2014,20:00:00,32.3,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
PHILLAUR,24-Aug-2014,20:00:00,31.2,75.8,0,27.2,,,22,ce39181973f7c5feaedf13289ca65bf3
NAKODAR,24-Aug-2014,20:00:00,31.1,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
JALALABAD_ARG,24-Aug-2014,19:00:00,30.6,74.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
DAYALPURA,24-Aug-2014,19:00:00,30,76.9,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
CHAMKAUR SAHIB,24-Aug-2014,19:00:00,30.8,76.5,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
BARNALA,24-Aug-2014,19:00:00,30.2,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
AUR_PHAMBRA ROAD,24-Aug-2014,19:00:00,31,76,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
AJNALA_AMRITSAR,24-Aug-2014,19:00:00,31.9,74.9,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
ADAMPUR,24-Aug-2014,19:00:00,31.4,75.7,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
KHANNA,24-Aug-2014,19:00:00,30.7,76.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
MAHURANA,24-Aug-2014,19:00:00,30.5,76,0,26.8,,,22,ce39181973f7c5feaedf13289ca65bf3
MUKERIAN,24-Aug-2014,19:00:00,31.9,75.3,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
SAMANA,24-Aug-2014,19:00:00,30.2,76.2,0,28.2,,,22,ce39181973f7c5feaedf13289ca65bf3
RAIKOT,24-Aug-2014,19:00:00,30.6,75.6,0,27.2,,,22,ce39181973f7c5feaedf13289ca65bf3
RAJPURA,24-Aug-2014,19:00:00,30.4,76.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
PATHANKOT,24-Aug-2014,19:00:00,32.3,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
PHILLAUR,24-Aug-2014,19:00:00,31.2,75.8,0,27.6,,,22,ce39181973f7c5feaedf13289ca65bf3
NAKODAR,24-Aug-2014,19:00:00,31.1,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
NABHA,24-Aug-2014,19:00:00,30.4,76.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
KHANNA,24-Aug-2014,18:00:00,30.7,76.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
JALALABAD_ARG,24-Aug-2014,18:00:00,30.6,74.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
DAYALPURA,24-Aug-2014,18:00:00,30,76.9,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
CHAMKAUR SAHIB,24-Aug-2014,18:00:00,30.8,76.5,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
ADAMPUR,24-Aug-2014,18:00:00,31.4,75.7,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
AUR_PHAMBRA ROAD,24-Aug-2014,18:00:00,31,76,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
AJNALA_AMRITSAR,24-Aug-2014,18:00:00,31.9,74.9,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
MAHURANA,24-Aug-2014,18:00:00,30.5,76,0,27.5,,,22,ce39181973f7c5feaedf13289ca65bf3
MUKERIAN,24-Aug-2014,18:00:00,31.9,75.3,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
BARNALA,24-Aug-2014,18:00:00,30.2,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
NABHA,24-Aug-2014,18:00:00,30.4,76.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
SAMANA,24-Aug-2014,18:00:00,30.2,76.2,0,29.8,,,22,ce39181973f7c5feaedf13289ca65bf3
RAIKOT,24-Aug-2014,18:00:00,30.6,75.6,0,27.7,,,22,ce39181973f7c5feaedf13289ca65bf3
RAJPURA,24-Aug-2014,18:00:00,30.4,76.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
PATHANKOT,24-Aug-2014,18:00:00,32.3,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
PHILLAUR,24-Aug-2014,18:00:00,31.2,75.8,0,27.8,,,22,ce39181973f7c5feaedf13289ca65bf3
NAKODAR,24-Aug-2014,18:00:00,31.1,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
JALALABAD_ARG,24-Aug-2014,17:00:00,30.6,74.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
DAYALPURA,24-Aug-2014,17:00:00,30,76.9,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
CHAMKAUR SAHIB,24-Aug-2014,17:00:00,30.8,76.5,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
BARNALA,24-Aug-2014,17:00:00,30.2,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
AUR_PHAMBRA ROAD,24-Aug-2014,17:00:00,31,76,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
AJNALA_AMRITSAR,24-Aug-2014,17:00:00,31.9,74.9,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
ADAMPUR,24-Aug-2014,17:00:00,31.4,75.7,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
KHANNA,24-Aug-2014,17:00:00,30.7,76.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
MAHURANA,24-Aug-2014,17:00:00,30.5,76,0,27.5,,,22,ce39181973f7c5feaedf13289ca65bf3
MUKERIAN,24-Aug-2014,17:00:00,31.9,75.3,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
SAMANA,24-Aug-2014,17:00:00,30.2,76.2,0,30.2,,,22,ce39181973f7c5feaedf13289ca65bf3
RAIKOT,24-Aug-2014,17:00:00,30.6,75.6,0,28.3,,,22,ce39181973f7c5feaedf13289ca65bf3
RAJPURA,24-Aug-2014,17:00:00,30.4,76.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
PATHANKOT,24-Aug-2014,17:00:00,32.3,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
PHILLAUR,24-Aug-2014,17:00:00,31.2,75.8,0,28,,,22,ce39181973f7c5feaedf13289ca65bf3
NAKODAR,24-Aug-2014,17:00:00,31.1,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
NABHA,24-Aug-2014,17:00:00,30.4,76.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
JALALABAD_ARG,24-Aug-2014,16:00:00,30.6,74.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
DAYALPURA,24-Aug-2014,16:00:00,30,76.9,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
CHAMKAUR SAHIB,24-Aug-2014,16:00:00,30.8,76.5,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
BARNALA,24-Aug-2014,16:00:00,30.2,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
AUR_PHAMBRA ROAD,24-Aug-2014,16:00:00,31,76,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
AJNALA_AMRITSAR,24-Aug-2014,16:00:00,31.9,74.9,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
ADAMPUR,24-Aug-2014,16:00:00,31.4,75.7,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
KHANNA,24-Aug-2014,16:00:00,30.7,76.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
MAHURANA,24-Aug-2014,16:00:00,30.5,76,0,28.5,,,22,ce39181973f7c5feaedf13289ca65bf3
MUKERIAN,24-Aug-2014,16:00:00,31.9,75.3,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
NAKODAR,24-Aug-2014,16:00:00,31.1,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
SAMANA,24-Aug-2014,16:00:00,30.2,76.2,0,30.4,,,22,ce39181973f7c5feaedf13289ca65bf3
RAIKOT,24-Aug-2014,16:00:00,30.6,75.6,0,29,,,22,ce39181973f7c5feaedf13289ca65bf3
RAJPURA,24-Aug-2014,16:00:00,30.4,76.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
PATHANKOT,24-Aug-2014,16:00:00,32.3,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
PHILLAUR,24-Aug-2014,16:00:00,31.2,75.8,0,28.2,,,22,ce39181973f7c5feaedf13289ca65bf3
NABHA,24-Aug-2014,16:00:00,30.4,76.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
JALALABAD_ARG,24-Aug-2014,15:00:00,30.6,74.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
DAYALPURA,24-Aug-2014,15:00:00,30,76.9,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
CHAMKAUR SAHIB,24-Aug-2014,15:00:00,30.8,76.5,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
BARNALA,24-Aug-2014,15:00:00,30.2,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
AUR_PHAMBRA ROAD,24-Aug-2014,15:00:00,31,76,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
AJNALA_AMRITSAR,24-Aug-2014,15:00:00,31.9,74.9,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
ADAMPUR,24-Aug-2014,15:00:00,31.4,75.7,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
KHANNA,24-Aug-2014,15:00:00,30.7,76.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
MAHURANA,24-Aug-2014,15:00:00,30.5,76,0,28.7,,,22,ce39181973f7c5feaedf13289ca65bf3
MUKERIAN,24-Aug-2014,15:00:00,31.9,75.3,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
SAMANA,24-Aug-2014,15:00:00,30.2,76.2,0,30.7,,,22,ce39181973f7c5feaedf13289ca65bf3
RAIKOT,24-Aug-2014,15:00:00,30.6,75.6,0,29.3,,,22,ce39181973f7c5feaedf13289ca65bf3
RAJPURA,24-Aug-2014,15:00:00,30.4,76.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
PATHANKOT,24-Aug-2014,15:00:00,32.3,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
PHILLAUR,24-Aug-2014,15:00:00,31.2,75.8,0,28.6,,,22,ce39181973f7c5feaedf13289ca65bf3
NAKODAR,24-Aug-2014,15:00:00,31.1,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
NABHA,24-Aug-2014,15:00:00,30.4,76.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
KHANNA,24-Aug-2014,14:00:00,30.7,76.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
JALALABAD_ARG,24-Aug-2014,14:00:00,30.6,74.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
DAYALPURA,24-Aug-2014,14:00:00,30,76.9,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
CHAMKAUR SAHIB,24-Aug-2014,14:00:00,30.8,76.5,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
AUR_PHAMBRA ROAD,24-Aug-2014,14:00:00,31,76,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
AJNALA_AMRITSAR,24-Aug-2014,14:00:00,31.9,74.9,,,,,22,ce39181973f7c5feaedf13289ca65bf3
ADAMPUR,24-Aug-2014,14:00:00,31.4,75.7,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
MUKERIAN,24-Aug-2014,14:00:00,31.9,75.3,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
NABHA,24-Aug-2014,14:00:00,30.4,76.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
SAMANA,24-Aug-2014,14:00:00,30.2,76.2,0,31.2,,,22,ce39181973f7c5feaedf13289ca65bf3
BARNALA,24-Aug-2014,14:00:00,30.2,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
RAIKOT,24-Aug-2014,14:00:00,30.6,75.6,0,30.7,,,22,ce39181973f7c5feaedf13289ca65bf3
RAJPURA,24-Aug-2014,14:00:00,30.4,76.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
PATHANKOT,24-Aug-2014,14:00:00,32.3,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
PHILLAUR,24-Aug-2014,14:00:00,31.2,75.8,0,29.1,,,22,ce39181973f7c5feaedf13289ca65bf3
NAKODAR,24-Aug-2014,14:00:00,31.1,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
MAHURANA,24-Aug-2014,13:00:00,30.5,76,0,30.9,,,22,ce39181973f7c5feaedf13289ca65bf3
JALALABAD_ARG,24-Aug-2014,13:00:00,30.6,74.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
BARNALA,24-Aug-2014,13:00:00,30.2,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
AUR_PHAMBRA ROAD,24-Aug-2014,13:00:00,31,76,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
AJNALA_AMRITSAR,24-Aug-2014,13:00:00,31.9,74.9,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
ADAMPUR,24-Aug-2014,13:00:00,31.4,75.7,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
MUKERIAN,24-Aug-2014,13:00:00,31.9,75.3,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
PATHANKOT,24-Aug-2014,13:00:00,32.3,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
PHILLAUR,24-Aug-2014,13:00:00,31.2,75.8,0,31.1,,,22,ce39181973f7c5feaedf13289ca65bf3
NABHA,24-Aug-2014,13:00:00,30.4,76.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
DAYALPURA,24-Aug-2014,13:00:00,30,76.9,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
SAMANA,24-Aug-2014,13:00:00,30.2,76.2,0,32.1,,,22,ce39181973f7c5feaedf13289ca65bf3
RAIKOT,24-Aug-2014,13:00:00,30.6,75.6,0,31.9,,,22,ce39181973f7c5feaedf13289ca65bf3
RAJPURA,24-Aug-2014,13:00:00,30.4,76.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
MAHURANA,24-Aug-2014,12:00:00,30.5,76,0,32.8,36.2,,22,ce39181973f7c5feaedf13289ca65bf3
KHANNA,24-Aug-2014,12:00:00,30.7,76.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
JALALABAD_ARG,24-Aug-2014,12:00:00,30.6,74.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
DAYALPURA,24-Aug-2014,12:00:00,30,76.9,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
AUR_PHAMBRA ROAD,24-Aug-2014,12:00:00,31,76,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
AJNALA_AMRITSAR,24-Aug-2014,12:00:00,31.9,74.9,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
MUKERIAN,24-Aug-2014,12:00:00,31.9,75.3,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
NABHA,24-Aug-2014,12:00:00,30.4,76.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
NAKODAR,24-Aug-2014,12:00:00,31.1,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
PHILLAUR,24-Aug-2014,12:00:00,31.2,75.8,0,33,36.4,,22,ce39181973f7c5feaedf13289ca65bf3
RAJPURA,24-Aug-2014,12:00:00,30.4,76.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
RAIKOT,24-Aug-2014,12:00:00,30.6,75.6,0,34.3,35,,22,ce39181973f7c5feaedf13289ca65bf3
SAMANA,24-Aug-2014,12:00:00,30.2,76.2,0,34.2,37.2,,22,ce39181973f7c5feaedf13289ca65bf3
BARNALA,24-Aug-2014,12:00:00,30.2,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
PATHANKOT,24-Aug-2014,12:00:00,32.3,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
ADAMPUR,24-Aug-2014,12:00:00,31.4,75.7,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
SAMANA,24-Aug-2014,11:00:00,30.2,76.2,0,35.5,,,22,ce39181973f7c5feaedf13289ca65bf3
RAIKOT,24-Aug-2014,11:00:00,30.6,75.6,0,34.6,,,22,ce39181973f7c5feaedf13289ca65bf3
ADAMPUR,24-Aug-2014,11:00:00,31.4,75.7,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
AJNALA_AMRITSAR,24-Aug-2014,11:00:00,31.9,74.9,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
AUR_PHAMBRA ROAD,24-Aug-2014,11:00:00,31,76,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
BARNALA,24-Aug-2014,11:00:00,30.2,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
CHAMKAUR SAHIB,24-Aug-2014,11:00:00,30.8,76.5,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
DAYALPURA,24-Aug-2014,11:00:00,30,76.9,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
JALALABAD_ARG,24-Aug-2014,11:00:00,30.6,74.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
KHANNA,24-Aug-2014,11:00:00,30.7,76.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
MAHURANA,24-Aug-2014,11:00:00,30.5,76,0,35.2,,,22,ce39181973f7c5feaedf13289ca65bf3
RAJPURA,24-Aug-2014,11:00:00,30.4,76.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
PATHANKOT,24-Aug-2014,11:00:00,32.3,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
PHILLAUR,24-Aug-2014,11:00:00,31.2,75.8,0,34.7,,,22,ce39181973f7c5feaedf13289ca65bf3
NAKODAR,24-Aug-2014,11:00:00,31.1,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
NABHA,24-Aug-2014,11:00:00,30.4,76.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
MUKERIAN,24-Aug-2014,11:00:00,31.9,75.3,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
KHANNA,24-Aug-2014,10:00:00,30.7,76.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
JALALABAD_ARG,24-Aug-2014,10:00:00,30.6,74.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
CHAMKAUR SAHIB,24-Aug-2014,10:00:00,30.8,76.5,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
BARNALA,24-Aug-2014,10:00:00,30.2,75.6,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
AUR_PHAMBRA ROAD,24-Aug-2014,10:00:00,31,76,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
AJNALA_AMRITSAR,24-Aug-2014,10:00:00,31.9,74.9,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
ADAMPUR,24-Aug-2014,10:00:00,31.4,75.7,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
MAHURANA,24-Aug-2014,10:00:00,30.5,76,0,35.1,,,22,ce39181973f7c5feaedf13289ca65bf3
MUKERIAN,24-Aug-2014,10:00:00,31.9,75.3,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
NABHA,24-Aug-2014,10:00:00,30.4,76.2,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
DAYALPURA,24-Aug-2014,10:00:00,30,76.9,0,,,,22,ce39181973f7c5feaedf13289ca65bf3
SAMANA,24-Aug-2014,10:00:00,30.2,76.2,0,36.2,,,22,ce39181973f7c5feaedf13289ca65bf3
